Index,Fiscal_Week_ID,Store_ID,Item_ID,Price,Item_Quantity,Sales_Amount_No_Discount,Sales_Amount,Competition_Price,price_change,qty_change,elasticity,price_bracket,competition_price_bracket,competition_sales_amt,Price_avg,Item_Quantity_avg,segment,dynamic_price
1406,2019-03-18,store_442,item_648,57.14,325,6174.06,13120.36,56.06,-0.04909302712597774,-0.009146341463414642,0.18630632492765606,51-100,51-100,18219.5,58.93979591836735,16576,Medium,59.997
1414,2019-03-18,store_136,item_648,59.67,332,6510.64,14024.99,56.06,0.044277213860693054,0.021538461538461506,0.48644572818485765,51-100,51-100,18611.920000000002,58.93979591836735,16576,Medium,62.6535
1422,2019-03-18,store_601,item_648,57.65,327,6330.14,13729.46,56.06,-0.033852857382269175,-0.015060240963855387,0.4448735536204209,51-100,51-100,18331.62,58.93979591836735,16576,Medium,60.5325
1430,2019-03-18,store_458,item_648,61.44,333,6348.62,12915.86,56.06,0.06574154379878583,0.0183486238532109,0.2791024182421128,51-100,51-100,18667.98,58.93979591836735,16576,Medium,64.512
1438,2019-03-18,store_162,item_648,58.01,346,6423.61,13904.63,56.06,-0.05582682291666663,0.039039039039038936,-0.6992882094922898,51-100,51-100,19396.760000000002,58.93979591836735,16576,Medium,60.9105
1446,2019-03-18,store_30,item_648,58.38,349,6482.15,13665.04,56.06,0.006378210653335659,0.00867052023121384,1.3593969692235481,51-100,51-100,19564.940000000002,58.93979591836735,16576,Medium,61.29900000000001
1454,2019-03-18,store_594,item_648,60.14,332,6536.01,14067.26,56.06,0.030147310722850262,-0.04871060171919772,-1.6157528002083896,51-100,51-100,18611.920000000002,58.93979591836735,16576,Medium,63.147000000000006
1462,2019-03-18,store_197,item_648,59.94,336,6157.11,13744.17,56.06,-0.0033255736614566933,0.012048192771084265,-3.622891566264938,51-100,51-100,18836.16,58.93979591836735,16576,Medium,62.937
1470,2019-03-18,store_459,item_980,90.93,470,6992.63,13725.19,87.89,0.5170170170170172,0.3988095238095237,0.7713663393721473,51-100,51-100,41308.3,94.8118,23983,Medium,95.47650000000002
1478,2019-03-18,store_709,item_980,91.42,456,7346.78,13997.85,87.89,0.005388760585065322,-0.029787234042553234,-5.527659574468209,51-100,51-100,40077.840000000004,94.8118,23983,Medium,95.991
1486,2019-03-18,store_442,item_980,95.19,455,7353.38,14775.07,87.89,0.04123824108510177,-0.002192982456140302,-0.053178370329004306,51-100,51-100,39989.95,94.8118,23983,Medium,99.9495
1494,2019-03-18,store_136,item_980,92.71,502,7347.59,13867.53,87.89,-0.026053156844206393,0.10329670329670337,-3.9648440269407934,51-100,51-100,44120.78,94.8118,23983,Medium,97.3455
1502,2019-03-18,store_601,item_980,98.8,486,7062.14,14705.19,87.89,0.06568870671987925,-0.031872509960159334,-0.4852053199353644,51-100,51-100,42714.54,94.8118,23983,Medium,103.74
1510,2019-03-18,store_458,item_980,92.07,465,7063.59,13881.52,87.89,-0.06811740890688267,-0.043209876543209846,0.6343441014070027,51-100,51-100,40868.85,94.8118,23983,Medium,96.67349999999999
1518,2019-03-18,store_162,item_980,94.63,475,6952.01,14295.18,87.89,0.027804931030737556,0.021505376344086002,0.7734374999999972,51-100,51-100,41747.75,94.8118,23983,Medium,99.36149999999999
1526,2019-03-18,store_30,item_980,94.26,472,6868.2,13576.98,87.89,-0.003909965127337989,-0.0063157894736841635,1.615305832147952,51-100,51-100,41484.08,94.8118,23983,Medium,98.97300000000001
1534,2019-03-18,store_594,item_980,99.08,478,6932.81,13862.39,87.89,0.051135158073413844,0.012711864406779627,0.24859343132428433,51-100,51-100,42011.42,94.8118,23983,Medium,104.034
1542,2019-03-18,store_197,item_980,96.3,496,6867.74,13759.44,87.89,-0.028058134840532878,0.03765690376569042,-1.342102886728277,51-100,51-100,43593.44,94.8118,23983,Medium,101.115
1550,2019-03-18,store_459,item_214,151.41,320,3414.92,13836.33,113.59,0.5722741433021807,-0.3548387096774194,-0.6200502221363724,151-200,101-150,36348.8,148.28292929292928,39156,Medium,158.9805
1558,2019-03-18,store_709,item_214,153.69,311,3344.78,15136.33,113.59,0.015058450564691794,-0.028124999999999956,-1.867722039473694,151-200,101-150,35326.49,148.28292929292928,39156,Medium,161.3745
1566,2019-03-18,store_442,item_214,150.27,326,3185.22,13844.62,113.59,-0.02225258637517069,0.048231511254019255,-2.167456422406507,151-200,101-150,37030.340000000004,148.28292929292928,39156,Medium,157.7835
1574,2019-03-18,store_136,item_214,152.91,310,3307.04,14263.93,113.59,0.017568376921541118,-0.049079754601227044,-2.7936419408812245,151-200,101-150,35212.9,148.28292929292928,39156,Medium,160.5555
1582,2019-03-18,store_601,item_214,155.31,305,3180.95,14364.21,113.59,0.01569550716107515,-0.016129032258064502,-1.0276209677419341,151-200,101-150,34644.950000000004,148.28292929292928,39156,Medium,163.0755
1590,2019-03-18,store_458,item_214,152.54,325,3359.72,15107.01,113.59,-0.017835297147640317,0.06557377049180335,-3.6766289873941926,151-200,101-150,36916.75,148.28292929292928,39156,Medium,160.167
1598,2019-03-18,store_162,item_214,144.68,311,3199.98,13931.95,113.59,-0.05152746820506082,-0.043076923076923124,0.8359992170679226,101-150,101-150,35326.49,148.28292929292928,39156,Medium,151.91400000000002
1606,2019-03-18,store_30,item_214,150.23,314,3386.71,15160.64,113.59,0.038360519767763224,0.009646302250803762,0.25146432606239505,151-200,101-150,35667.26,148.28292929292928,39156,Medium,157.7415
1614,2019-03-18,store_594,item_214,142.71,297,3260.27,13902.88,113.59,-0.05005657991080337,-0.05414012738853502,1.0815786353164398,101-150,101-150,33736.23,148.28292929292928,39156,Medium,149.84550000000002
1622,2019-03-18,store_197,item_214,151.53,327,3158.86,15137.28,113.59,0.06180365776750052,0.101010101010101,1.6343709200852057,151-200,101-150,37143.93,148.28292929292928,39156,Medium,159.1065
1630,2019-03-18,store_459,item_7,69.44,437,3846.45,9336.5,133.37,-0.5417409093908797,0.33639143730886856,-0.6209452368791918,51-100,101-150,58282.69,69.8348,22567,Medium,72.912
1637,2019-03-18,store_709,item_7,70.14,457,3952.58,8557.03,133.37,0.010080645161290258,0.04576659038901609,4.540045766590425,51-100,101-150,60950.090000000004,69.8348,22567,Medium,73.647
1644,2019-03-18,store_442,item_7,72.59,432,3829.56,9156.03,133.37,0.03493013972055903,-0.054704595185995575,-1.5661144107533524,51-100,101-150,57615.840000000004,69.8348,22567,Medium,76.21950000000001
1651,2019-03-18,store_136,item_7,71.53,433,3696.98,8970.48,133.37,-0.014602562336409997,0.0023148148148148806,-0.15852113906359616,51-100,101-150,57749.21,69.8348,22567,Medium,75.10650000000001
1658,2019-03-18,store_601,item_7,69.21,443,3968.14,9330.0,133.37,-0.032433943799804354,0.023094688221708903,-0.7120530381460491,51-100,101-150,59082.91,69.8348,22567,Medium,72.67049999999999
1665,2019-03-18,store_458,item_7,71.54,435,3815.28,9256.13,133.37,0.03366565525213128,-0.018058690744920947,-0.5364128697235947,51-100,101-150,58015.950000000004,69.8348,22567,Medium,75.117
1672,2019-03-18,store_162,item_7,73.61,462,3908.08,9331.99,133.37,0.028934861615879104,0.06206896551724128,2.145127436281865,51-100,101-150,61616.94,69.8348,22567,Medium,77.29050000000001
1679,2019-03-18,store_30,item_7,72.98,454,3932.52,8768.51,133.37,-0.008558619752750962,-0.017316017316017285,2.023225451796882,51-100,101-150,60549.98,69.8348,22567,Medium,76.629
1686,2019-03-18,store_594,item_7,72.62,448,3993.01,8764.42,133.37,-0.004932858317347244,-0.013215859030836996,2.679148311306886,51-100,101-150,59749.76,69.8348,22567,Medium,76.251
1693,2019-03-18,store_197,item_7,68.65,461,3874.95,9148.98,133.37,-0.05466813549986227,0.029017857142857206,-0.5308001979129198,51-100,101-150,61483.57,69.8348,22567,Medium,72.08250000000001
1700,2019-03-18,store_459,item_803,201.13,466,4511.85,9040.66,233.87,1.92978878368536,0.010845986984815648,0.005620297452502977,201-250,201-250,108983.42,197.7888,24175,High,181.017
1714,2019-03-18,store_709,item_803,193.13,494,4338.32,8956.18,233.87,-0.039775269726047835,0.06008583690987135,-1.510633047210303,151-200,201-250,115531.78,197.7888,24175,High,173.817
1728,2019-03-18,store_442,item_803,204.35,504,4543.08,9563.85,233.87,0.05809558328586961,0.020242914979757165,0.34844154813195205,201-250,201-250,117870.48,197.7888,24175,High,183.915
1742,2019-03-18,store_136,item_803,190.38,492,4380.84,9312.48,233.87,-0.06836310252018596,-0.023809523809523836,0.34828032859528957,151-200,201-250,115064.04000000001,197.7888,24175,High,171.342
1756,2019-03-18,store_601,item_803,200.36,508,4432.69,9463.98,233.87,0.05242147284378618,0.03252032520325199,0.6203626765726559,201-250,201-250,118805.96,197.7888,24175,High,180.324
1770,2019-03-18,store_458,item_803,199.21,508,4647.37,9694.78,233.87,-0.005739668596526304,0.0,-0.0,151-200,201-250,118805.96,197.7888,24175,High,179.28900000000002
1784,2019-03-18,store_162,item_803,194.93,464,4381.0,9491.86,233.87,-0.021484865217609617,-0.08661417322834641,4.031404076826832,151-200,201-250,108515.68000000001,197.7888,24175,High,175.437
1798,2019-03-18,store_30,item_803,202.36,483,4691.37,9310.31,233.87,0.038116246857846425,0.04094827586206895,1.0742997865132027,201-250,201-250,112959.21,197.7888,24175,High,182.12400000000002
1812,2019-03-18,store_594,item_803,201.66,475,4653.75,9071.75,233.87,-0.00345918165645398,-0.0165631469979296,4.788169180715576,201-250,201-250,111088.25,197.7888,24175,High,181.494
1826,2019-03-18,store_197,item_803,204.22,508,4343.54,8879.96,233.87,0.01269463453337294,0.06947368421052635,5.472680921052662,201-250,201-250,118805.96,197.7888,24175,High,183.798
1840,2019-03-18,store_459,item_865,68.72,473,2298.76,14991.57,205.81,-0.6635001469004016,-0.06889763779527558,0.10383967225499023,51-100,201-250,97348.13,72.01060000000001,24722,Medium,72.156
1855,2019-03-18,store_709,item_865,75.23,474,2335.08,14138.31,205.81,0.09473224679860315,0.0021141649048626032,0.022317267628595684,51-100,201-250,97553.94,72.01060000000001,24722,Medium,78.9915
1870,2019-03-18,store_442,item_865,69.37,519,2253.65,14670.01,205.81,-0.07789445699853781,0.09493670886075956,-1.2187864518080107,51-100,201-250,106815.39,72.01060000000001,24722,Medium,72.83850000000001
1885,2019-03-18,store_136,item_865,73.18,491,2468.65,15168.07,205.81,0.05492287732449186,-0.05394990366088637,-0.9822847288597604,51-100,201-250,101052.71,72.01060000000001,24722,Medium,76.83900000000001
1900,2019-03-18,store_601,item_865,73.67,482,2440.08,14548.48,205.81,0.006695818529652842,-0.018329938900203624,-2.737520262687582,51-100,201-250,99200.42,72.01060000000001,24722,Medium,77.35350000000001
1915,2019-03-18,store_458,item_865,73.34,485,2315.17,15072.5,205.81,-0.0044794353196687675,0.006224066390041472,-1.38947566955866,51-100,201-250,99817.85,72.01060000000001,24722,Medium,77.007
1930,2019-03-18,store_162,item_865,74.78,482,2304.99,15332.83,205.81,0.019634578674665892,-0.006185567010309256,-0.31503436426116804,51-100,201-250,99200.42,72.01060000000001,24722,Medium,78.519
1945,2019-03-18,store_30,item_865,74.49,473,2382.07,14561.95,205.81,-0.003878042257288161,-0.018672199170124526,4.81485191014438,51-100,201-250,97348.13,72.01060000000001,24722,Medium,78.2145
1960,2019-03-18,store_594,item_865,70.18,479,2283.36,14591.61,205.81,-0.0578601154517383,0.012684989429175397,-0.21923546695574905,51-100,201-250,98582.99,72.01060000000001,24722,Medium,73.68900000000001
1975,2019-03-18,store_197,item_865,70.85,475,2371.67,15076.42,205.81,0.009546879452835277,-0.008350730688935326,-0.8747078802231326,51-100,201-250,97759.75,72.01060000000001,24722,Medium,74.3925
1990,2019-03-18,store_459,item_822,177.7,410,2684.29,12030.04,281.46,1.5081157374735357,-0.13684210526315788,-0.09073713764992733,151-200,251-300,115398.59999999999,184.6984,20781,High,159.93
1999,2019-03-18,store_709,item_822,176.13,405,2603.45,11344.27,281.46,-0.008835115362971213,-0.012195121951219523,1.3803013826316755,151-200,251-300,113991.29999999999,184.6984,20781,High,158.517
2008,2019-03-18,store_442,item_822,177.81,434,2605.75,11444.44,281.46,0.009538409129620229,0.07160493827160486,7.507010582010524,151-200,251-300,122153.63999999998,184.6984,20781,High,160.029
2017,2019-03-18,store_136,item_822,189.6,397,2642.52,11738.21,281.46,0.06630673190484226,-0.08525345622119818,-1.2857436005675356,151-200,251-300,111739.62,184.6984,20781,High,170.64
2026,2019-03-18,store_601,item_822,180.28,402,2529.32,11479.07,281.46,-0.04915611814345988,0.012594458438287104,-0.2562134463411198,151-200,251-300,113146.92,184.6984,20781,High,162.252
2035,2019-03-18,store_458,item_822,176.62,435,2531.57,11979.3,281.46,-0.020301752828932762,0.08208955223880587,-4.043471168746429,151-200,251-300,122435.09999999999,184.6984,20781,High,158.958
2044,2019-03-18,store_162,item_822,180.34,401,2629.54,12051.41,281.46,0.021062167364964246,-0.07816091954022986,-3.7109627981708204,151-200,251-300,112865.45999999999,184.6984,20781,High,162.306
2053,2019-03-18,store_30,item_822,191.91,404,2604.08,11573.81,281.46,0.06415659310191857,0.007481296758104827,0.11660994445606095,151-200,251-300,113709.84,184.6984,20781,High,172.719
2062,2019-03-18,store_594,item_822,189.73,431,2547.02,11537.39,281.46,-0.01135949142827375,0.06683168316831689,-5.883334090289727,151-200,251-300,121309.26,184.6984,20781,High,170.757
2071,2019-03-18,store_197,item_822,185.62,397,2539.27,11274.69,281.46,-0.021662362304327165,-0.07888631090487241,3.641630113864104,151-200,251-300,111739.62,184.6984,20781,High,167.05800000000002
2080,2019-03-18,store_459,item_339,127.18,405,3464.92,10527.29,251.53,-0.3148367632798189,0.02015113350125941,-0.06400502054250125,101-150,251-300,101869.65,127.27,41895,Medium,133.53900000000002
2091,2019-03-18,store_709,item_339,123.46,401,3270.62,10650.81,251.53,-0.029249882056927246,-0.00987654320987652,0.3376609584494875,101-150,251-300,100863.53,127.27,41895,Medium,129.633
2102,2019-03-18,store_442,item_339,121.65,371,3419.43,10950.35,251.53,-0.014660618823910454,-0.07481296758104738,5.10298838539016,101-150,251-300,93317.63,127.27,41895,Medium,127.73250000000002
2113,2019-03-18,store_136,item_339,116.86,403,3283.88,10758.48,251.53,-0.03937525688450483,0.08625336927223715,-2.1905474680516956,101-150,251-300,101366.59,127.27,41895,Medium,122.703
2124,2019-03-18,store_601,item_339,127.67,384,3462.65,11058.55,251.53,0.09250385076159517,-0.04714640198511166,-0.5096696147992732,101-150,251-300,96587.52,127.27,41895,Medium,134.0535
2135,2019-03-18,store_458,item_339,122.31,389,3465.35,10392.9,251.53,-0.04198323803556048,0.01302083333333326,-0.3101436178482566,101-150,251-300,97845.17,127.27,41895,Medium,128.4255
2146,2019-03-18,store_162,item_339,122.66,408,3422.58,11231.92,251.53,0.0028615812280270436,0.04884318766066831,17.068600807933002,101-150,251-300,102624.24,127.27,41895,Medium,128.793
2157,2019-03-18,store_30,item_339,124.72,397,3392.33,10361.78,251.53,0.016794390999510966,-0.026960784313725505,-1.6053445650104594,101-150,251-300,99857.41,127.27,41895,Medium,130.95600000000002
2168,2019-03-18,store_594,item_339,121.76,393,3237.27,10782.53,251.53,-0.023733162283515075,-0.010075566750629705,0.424535366600857,101-150,251-300,98851.29,127.27,41895,Medium,127.84800000000001
2179,2019-03-18,store_197,item_339,123.86,396,3302.58,11203.51,251.53,0.01724704336399463,0.007633587786259444,0.44260268993093144,101-150,251-300,99605.88,127.27,41895,Medium,130.053
2190,2019-03-18,store_459,item_682,219.5,503,7775.79,7761.86,142.8,0.7721621185209107,0.2702020202020201,0.3499291323946279,201-250,101-150,71828.40000000001,209.30939999999998,24333,High,197.55
2207,2019-03-18,store_709,item_682,210.63,471,7432.4,8296.36,142.8,-0.040410022779043264,-0.06361829025844934,1.5743195841859792,201-250,101-150,67258.8,209.30939999999998,24333,High,189.567
2224,2019-03-18,store_442,item_682,211.42,478,7814.94,8302.16,142.8,0.003750652803494292,0.014861995753715496,3.962509070386182,201-250,101-150,68258.40000000001,209.30939999999998,24333,High,190.278
2241,2019-03-18,store_136,item_682,211.59,506,7831.54,8133.06,142.8,0.0008040866521616952,0.05857740585774063,72.84961850848035,201-250,101-150,72256.8,209.30939999999998,24333,High,190.431
2258,2019-03-18,store_601,item_682,214.37,496,7615.73,7963.7,142.8,0.013138617136915665,-0.01976284584980237,-1.5041800551653615,201-250,101-150,70828.8,209.30939999999998,24333,High,192.93300000000002
2275,2019-03-18,store_458,item_682,208.21,483,7550.38,8202.77,142.8,-0.02873536409012456,-0.02620967741935487,0.912105283829075,201-250,101-150,68972.40000000001,209.30939999999998,24333,High,187.389
2292,2019-03-18,store_162,item_682,208.32,499,7710.78,7780.52,142.8,0.0005283127611546146,0.0331262939958592,62.702051571615456,201-250,101-150,71257.20000000001,209.30939999999998,24333,High,187.488
2309,2019-03-18,store_30,item_682,213.62,491,7173.63,7937.91,142.8,0.025441628264208926,-0.01603206412825653,-0.6301508677732827,201-250,101-150,70114.8,209.30939999999998,24333,High,192.258
2326,2019-03-18,store_594,item_682,212.1,468,7321.3,8273.75,142.8,-0.00711543862934183,-0.046843177189409335,6.583315467895797,201-250,101-150,66830.40000000001,209.30939999999998,24333,High,190.89
2343,2019-03-18,store_197,item_682,216.03,490,7411.95,8277.65,142.8,0.018528995756718514,0.047008547008547064,2.5370261629803665,201-250,101-150,69972.0,209.30939999999998,24333,High,194.427
2360,2019-03-18,store_459,item_427,238.79,483,5079.47,14036.17,153.5,0.10535573762903305,-0.014285714285714235,-0.13559502887270847,201-250,151-200,74140.5,227.225,45979,High,214.911
2365,2019-03-18,store_709,item_427,223.61,479,5431.43,14858.33,153.5,-0.06357050127727282,-0.008281573498964856,0.1302738429392504,201-250,151-200,73526.5,227.225,45979,High,201.24900000000002
2370,2019-03-18,store_442,item_427,237.65,450,5061.13,14792.44,153.5,0.06278788962926529,-0.06054279749478075,-0.9642432299008484,201-250,151-200,69075.0,227.225,45979,High,213.88500000000002
2375,2019-03-18,store_136,item_427,228.33,479,5196.33,14646.96,153.5,-0.03921733641910374,0.06444444444444453,-1.6432641869337161,201-250,151-200,73526.5,227.225,45979,High,205.497
